alpha_param,beta_param,gamma_param,lambda_param,delta_param,r,k,acc
1e-05,0.01,1.0,0.0001,1e-05,0.01,197.0,0.7841963787594461
1e-05,0.01,1.0,1e-05,1e-05,0.01,197.0,0.7847542729624182
1e-05,0.001,100.0,1.0,0.1,0.01,197.0,0.7292691585941066
1e-05,0.001,100.0,1.0,0.01,0.01,197.0,0.7081198965359842
1e-05,0.001,100.0,1.0,0.0001,0.01,197.0,0.7602069280316478
1e-05,0.001,10.0,0.01,1e-05,0.01,197.0,0.7068519551655932
1e-05,0.001,10.0,0.001,0.01,0.01,197.0,0.7793782015519602
1e-05,0.001,10.0,0.0001,0.001,0.01,197.0,0.733732312217883
1e-05,0.001,10.0,0.0001,0.0001,0.01,197.0,0.731754323680073
1e-05,0.001,0.1,0.0001,1e-05,0.01,197.0,0.7800882487193792
1e-05,0.001,0.1,1e-05,1e-05,0.01,197.0,0.76867677638586
1e-05,0.0001,10.0,0.1,0.001,0.01,197.0,0.7873915910128315
1e-05,0.0001,10.0,0.1,0.0001,0.01,197.0,0.7281533701881625
1e-05,0.0001,0.1,0.001,0.0001,0.01,197.0,0.7097428614900847
1e-05,0.0001,0.1,0.0001,0.0001,0.01,197.0,0.7119744383019729
1e-05,0.0001,0.01,0.0001,1e-05,0.01,197.0,0.7437236902165644
1e-05,0.0001,0.01,1e-05,1e-05,0.01,197.0,0.7836892022112898
1e-05,1e-05,10.0,1.0,0.01,0.01,197.0,0.701222295481057
1e-05,1e-05,1.0,0.1,1e-05,0.01,197.0,0.7714662474007202
1e-05,1e-05,1.0,0.01,0.0001,0.01,197.0,0.7171476390931684
1e-05,1e-05,1.0,0.01,1e-05,0.01,197.0,0.7642136227620835
1e-05,1e-05,1.0,1e-05,0.001,0.01,197.0,0.7434701019424862
1e-05,1e-05,0.1,0.001,0.0001,0.01,197.0,0.7614748694020389
1e-05,1e-05,0.1,0.001,1e-05,0.01,197.0,0.733174418014911
1e-05,1e-05,0.1,0.0001,0.0001,0.01,197.0,0.7356088654460617
1e-05,1e-05,0.1,1e-05,0.0001,0.01,197.0,0.7621341989146422
1e-05,1e-05,0.01,0.001,0.0001,0.01,197.0,0.7200892630724756
1e-05,1e-05,0.01,0.001,1e-05,0.01,197.0,0.7592940102449662
1e-05,1e-05,0.01,0.0001,0.0001,0.01,197.0,0.7371811127453467
1e-05,1e-05,0.01,0.0001,1e-05,0.01,197.0,0.7374347010194249
1e-05,1e-05,0.001,0.0001,0.0001,0.01,197.0,0.708576355429325
1e-05,1e-05,0.001,0.0001,1e-05,0.01,197.0,0.7405791956179947
1e-05,1e-05,0.001,1e-05,1e-05,0.01,197.0,0.744484455038799
1e-05,1e-05,1e-05,0.0001,0.0001,0.01,197.0,0.7178576862605873
1e-05,1e-05,1e-05,1e-05,1e-05,0.01,197.0,0.7239438048384643
